Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
New York,06-27-2020,391923,31368,70010.0,290545.0,2014.6594240509487,3754579.0,89995.0,8.003612954585467,19300.21449543351,22.962418638354983,242,22,404,143,1095,274,6361,409,7111,1466,18,38,839,556,115,131,274,348,387,1922,3257,1085,190,169,333,20,52,185,606,21046,50,1575441,2369,12,2275,192,101,11070,436,1138,21,684,1260,99,1096,2091,224,287,194,14
New York,06-28-2020,392539,31397,70010.0,291132.0,2017.8259394256922,3816485.0,89995.0,7.99844091924624,19618.439009701102,22.92638438473629,282,17,542,170,1390,334,5821,411,9163,1636,33,45,988,570,135,142,302,278,425,1940,3144,1006,215,183,322,23,52,211,554,19564,55,1500503,2404,12,2413,238,83,10136,497,1340,26,714,1504,110,1003,2219,195,339,180,16
New York,06-29-2020,393403,31403,70435.0,291565.0,2021.7583814089357,3862913.0,89995.0,7.9844090067733875,19857.09968473124,22.881791184427318,361,8,507,180,1548,349,6600,426,9576,1874,38,52,1126,651,172,144,345,289,529,1723,2924,995,262,218,365,17,64,248,593,23457,67,1618327,2485,32,2174,263,123,10582,484,1395,38,810,1614,152,852,2022,234,398,205,19
New York,06-30-2020,393454,32032,70487.0,290935.0,2022.529448464474,3914938.0,89995.0,8.141231249396371,20124.531441827025,22.873067753790785,369,18,546,164,1456,351,6707,359,9708,1835,32,44,1025,618,192,139,361,279,574,1559,3049,1221,225,167,401,21,62,239,577,24245,80,1651383,2492,19,2287,192,129,11040,522,1476,30,695,1595,141,927,1999,244,368,242,25
New York,07-01-2020,394079,32043,70590.0,291446.0,2025.742227862549,3971648.0,89995.0,8.131110767130448,20416.046193290782,22.836791607774078,295,13,431,144,1250,381,6629,360,7276,1844,28,43,989,584,157,140,350,230,545,1562,3113,1354,199,153,363,14,62,221,603,24774,59,1663160,2241,17,2220,233,123,11051,453,1234,25,618,1376,116,953,2086,267,399,219,13
New York,07-02-2020,394954,32064,70698.0,292192.0,2030.2401190198543,4041593.0,89995.0,8.11841378996035,20775.594761288183,22.78619788633613,296,14,439,140,1267,478,7436,447,7234,1832,27,44,963,669,145,135,418,277,495,1923,3492,1354,214,162,343,20,75,217,655,25885,51,1663776,2392,38,2624,210,146,11771,482,1215,17,603,1423,118,1051,2305,287,343,232,21
New York,07-03-2020,395872,32137,70794.0,292941.0,2034.9590493997475,4107985.0,89995.0,8.118028049470537,21116.879320963395,22.73335825721445,324,11,449,132,1370,519,7634,609,7722,1958,18,54,1171,718,169,158,455,291,527,2656,4365,1365,253,139,400,21,72,220,773,24522,71,1664937,2812,30,3439,235,176,13127,569,1366,20,715,1431,136,1186,3077,242,405,289,19
New York,07-04-2020,396598,32157,70877.0,293564.0,2038.691013948552,4170388.0,89995.0,8.108210328846843,21437.65863740833,22.6917432765672,296,19,400,158,1371,440,7934,605,7415,1849,25,58,1080,705,134,148,389,243,469,2638,4548,1312,256,150,397,21,96,222,791,23614,97,1500286,2617,27,3397,197,166,12303,615,1281,24,612,1468,121,1177,3106,231,362,283,20
New York,07-05-2020,397131,32206,70968.0,293957.0,2041.4308722192307,4233803.0,89995.0,8.109666583570661,21763.640086254643,22.661288088817038,306,31,437,142,1436,468,7519,572,7695,1832,27,64,1191,734,93,156,365,272,477,2599,4424,1363,271,151,421,26,99,230,756,22702,74,1500811,2618,27,3272,202,191,11647,587,1272,26,595,1567,136,1151,3012,253,356,250,14
New York,07-06-2020,397649,32219,71040.0,294390.0,2044.0936237843548,4288131.0,89995.0,8.102371689605658,22042.91029287645,22.631768217699534,281,18,462,137,1300,465,6605,442,7769,1614,20,35,1101,612,112,179,354,220,556,1925,3416,1282,209,160,387,34,68,216,595,23582,84,1595618,2364,19,2371,211,164,10781,546,1261,22,554,1591,106,1006,2317,263,341,232,12
New York,07-07-2020,398237,32243,71091.0,294903.0,2047.1162066420638,4344867.0,89995.0,8.096435037427462,22334.55869596317,22.59835223748672,317,6,426,155,1355,412,7044,418,7906,1566,18,40,1059,580,122,173,343,245,508,1737,3126,1362,181,129,400,17,76,215,597,24920,85,1661883,2366,24,2152,207,146,10958,510,1335,31,554,1654,152,907,2151,247,364,247,31
New York,07-08-2020,398929,32251,71185.0,295493.0,2050.673395991613,4402452.0,89995.0,8.084395970210238,22630.571338584232,22.55915212982761,323,9,430,177,1322,438,6777,379,8088,1537,22,40,1079,538,137,170,354,263,587,1692,3225,1364,207,112,373,16,54,219,671,24628,80,1663340,2336,17,2199,222,143,10955,505,1337,30,623,1729,108,966,2103,214,354,298,22
New York,07-09-2020,399513,32283,71279.0,295951.0,2053.675417061175,4468016.0,89995.0,8.080588116031269,22967.59960811288,22.52617561881591,340,8,497,197,1308,475,7429,427,8203,1553,31,31,1138,603,133,173,362,282,526,1828,3464,1484,206,156,400,19,91,203,655,26300,114,1712939,2371,27,2133,204,166,11400,555,1328,32,588,1754,111,1013,2341,269,340,319,30
New York,07-10-2020,400299,32331,71371.0,296597.0,2057.715808432194,4541574.0,89995.0,8.076712657288677,23345.720611254663,22.48194474630214,303,12,464,183,1272,511,6771,383,8010,1497,25,40,1103,606,135,173,364,280,544,1948,3834,1472,258,162,385,26,86,177,692,22735,116,1630835,2450,25,2528,256,172,12020,630,1237,24,595,1674,126,1016,2386,245,351,291,27
New York,07-11-2020,401029,32343,71477.0,297209.0,2061.4683347691457,4610777.0,89995.0,8.065002780347555,23701.454967550668,22.441020474828505,245,6,461,145,1279,474,6958,354,7540,1445,38,35,1059,606,111,137,365,246,566,2212,4029,1452,217,155,326,26,61,194,740,21532,98,1615578,2287,21,2577,216,163,11907,555,1124,22,589,1736,117,1123,2631,287,317,315,26
New York,07-12-2020,401706,32350,71565.0,297791.0,2064.9484174131408,4673195.0,89995.0,8.053153301170507,24022.31139070117,22.403200350505095,273,8,402,162,1267,477,6465,304,7365,1361,32,30,936,540,118,138,313,251,531,2035,3729,1283,213,159,346,35,71,171,658,20464,92,1518554,2106,25,2301,204,134,10177,566,1012,24,573,1777,99,967,2247,281,344,262,25
New York,07-13-2020,402263,32395,71643.0,298225.0,2067.811646412705,4724882.0,89995.0,8.053189082764263,24288.005676698467,22.37217939507238,290,7,436,155,1263,457,6835,319,7655,1393,27,42,1080,532,127,162,387,238,546,1652,3395,1380,240,167,413,42,72,191,641,24771,99,1670546,2110,36,2125,202,133,10827,534,1151,23,634,1657,129,903,1978,303,338,262,21
New York,07-14-2020,403175,32408,71692.0,299075.0,2072.4997341103767,4784927.0,89995.0,8.038196812798413,24596.66381903036,22.321572518137284,308,9,404,131,1206,469,6734,321,7553,1541,40,37,1159,535,135,153,394,219,478,1666,2889,1140,252,152,444,33,64,195,597,25377,80,1673983,2230,44,2009,166,144,10398,452,1163,27,586,1578,137,880,1891,291,286,284,21
New York,07-15-2020,404006,32427,71782.0,299797.0,2076.7714455980577,4848525.0,89995.0,8.026365945060222,24923.58596968442,22.275659272387045,326,9,431,134,1273,435,6923,320,7682,1479,53,41,1182,574,158,130,357,263,495,1587,2919,1093,241,183,471,35,73,218,581,25476,82,1689422,2201,41,2044,162,165,10581,450,1118,41,576,1576,142,840,1971,249,269,275,30
New York,07-16-2020,404775,32446,71867.0,300462.0,2080.7244493694493,4921210.0,89995.0,8.015811253165339,25297.219362562973,22.2333395096041,276,11,445,140,1282,521,7077,411,7794,1565,47,34,1212,614,140,147,370,265,484,1692,2938,1137,229,188,430,31,63,177,602,26006,91,1688606,2191,36,2108,145,115,10972,421,1183,37,596,1611,140,964,1974,260,301,296,36
New York,07-17-2020,405551,32463,71970.0,301118.0,2084.7134362701,4999449.0,89995.0,8.004665257883719,25699.40279828459,22.190797211694708,296,14,398,83,1262,481,7361,388,7744,1505,42,38,1163,682,122,140,372,294,478,2002,3371,1064,218,201,499,31,57,157,641,26781,80,1709473,2365,29,2081,176,144,11987,468,1216,35,605,1610,130,1055,2133,270,257,301,21
New York,07-18-2020,406305,32478,72064.0,301763.0,2088.5893333359377,5069266.0,89995.0,7.99350241813416,26058.293389061266,22.149616667281972,317,17,379,71,1300,477,7498,463,7482,1422,55,42,1094,715,140,122,274,266,551,2286,3769,1178,205,201,465,25,60,178,642,24528,63,1599225,2274,23,1997,147,130,12165,623,1180,33,558,1709,117,1114,2330,267,265,230,23
New York,07-19-2020,406807,32495,72161.0,302151.0,2091.1698377484718,5115470.0,89995.0,7.987817318777701,26295.802603955133,22.12228403149405,307,18,365,86,1250,448,6579,412,7203,1577,40,32,1080,652,146,117,294,224,536,2189,3615,1113,252,172,478,26,83,171,645,21067,62,1498667,2203,21,1945,131,134,10295,523,1109,34,567,1588,111,1001,2284,250,298,214,41
New York,07-20-2020,407326,32506,72229.0,302591.0,2093.8377297606335,5164812.0,89995.0,7.98034007158885,26549.44254165085,22.094096620397426,300,13,358,105,1223,398,6391,348,7592,1581,42,39,1067,557,137,107,271,190,475,1759,2785,883,191,167,426,15,68,166,500,24127,79,1599475,2154,27,1763,150,123,10190,405,1162,35,549,1664,113,937,1989,256,237,225,28
New York,07-21-2020,408181,32520,72302.0,303359.0,2098.2328119772005,5230981.0,89995.0,7.967053831511023,26889.580781636847,22.04781702235038,293,26,391,115,1339,379,7876,392,7792,1480,40,39,1077,510,146,121,348,223,689,1744,4142,1046,214,158,455,31,71,154,697,27042,85,1678487,2316,19,2076,152,121,11650,656,1234,46,538,1631,126,1049,1976,280,370,259,30
New York,07-22-2020,408886,32558,72386.0,303942.0,2101.856827138229,5298640.0,89995.0,7.962610605401016,27237.37828770784,22.00980224316802,301,12,376,99,1446,423,7394,385,7822,1399,39,22,976,525,131,125,316,230,553,1712,3340,1066,199,149,436,43,67,177,588,25917,78,1698762,2153,21,1900,171,127,11271,569,1209,40,533,1625,128,983,2183,315,317,260,22
New York,07-23-2020,409697,32594,72466.0,304637.0,2106.0257296851723,5368338.0,89995.0,7.955635506239978,27595.65716528712,21.966233582379175,276,14,412,90,1429,443,7425,377,8088,1414,51,46,1144,528,142,137,275,252,573,1712,3564,1028,190,124,462,38,67,181,595,26683,86,1728858,2246,34,1923,202,108,12006,584,1122,41,560,1699,139,1055,2203,312,346,245,23
New York,07-24-2020,410450,32596,72552.0,305302.0,2109.896486303973,5444845.0,89995.0,7.9415275916676835,27988.937346740786,21.92593494944573,312,22,437,125,1480,470,8286,413,8250,1547,40,57,1166,582,114,129,316,253,560,1992,4181,1237,199,141,445,35,54,178,749,28826,82,1768233,2346,32,2312,193,135,13491,621,1309,45,643,1789,137,1224,2486,296,440,283,29
New York,07-25-2020,411200,32608,72632.0,305960.0,2113.751821581663,5516311.0,89995.0,7.929961089494164,28356.304534681338,21.885943579766536,258,21,398,118,1552,520,8541,485,7992,1520,28,56,1191,619,146,169,320,258,656,2373,4760,1169,178,131,414,44,62,189,870,27902,89,1708251,2411,21,2340,216,152,13827,661,1180,34,567,1741,134,1309,2673,336,388,262,26
New York,07-26-2020,411736,32630,72716.0,306390.0,2116.5071011934524,5569879.0,89995.0,7.924981055822178,28631.66800155509,21.857452348106555,252,20,364,114,1429,461,7219,421,7824,1466,37,38,1107,466,147,128,302,232,531,2050,4084,993,194,140,339,38,61,184,690,23425,83,1589836,2307,26,2034,205,127,11432,638,1172,41,543,1599,130,1052,2383,300,393,231,37
New York,07-27-2020,412344,32645,72766.0,306933.0,2119.6324929919,5627149.0,89995.0,7.916933434219973,28926.061403359523,21.825223599712853,245,23,431,120,1389,450,6891,424,7737,1456,27,48,1060,458,147,142,341,222,505,1680,3565,1082,220,150,353,41,63,189,670,26004,98,1673896,2243,25,1875,213,124,11081,554,1153,56,548,1601,121,910,2004,302,369,242,34
New York,07-28-2020,412878,32653,72813.0,307412.0,2122.377491709616,5684546.0,89995.0,7.908631605462147,29221.107641937637,21.796995722707432,280,27,444,214,1417,449,7370,430,8083,1525,34,57,1182,460,162,175,383,245,653,1767,3692,1103,224,158,360,30,52,186,697,27561,104,1783259,2269,16,1905,256,150,11715,564,1145,46,559,1617,132,1019,2031,293,419,285,37
New York,07-29-2020,413593,32658,72900.0,308035.0,2126.052911341013,5746822.0,89995.0,7.896168455462254,29541.234121608886,21.75931410831421,341,21,467,232,1550,462,7916,417,8704,1683,33,54,1239,583,145,171,379,282,731,1756,4041,1157,249,221,421,25,58,185,821,29306,98,1863399,2468,29,2112,229,153,12347,656,1201,53,600,1820,145,1050,2102,287,403,301,34
New York,07-30-2020,414370,32683,72973.0,308714.0,2130.047038688701,5820368.0,89995.0,7.8873953230204865,29919.293439386234,21.718512440572443,337,21,443,213,1591,443,8336,467,8544,1464,31,54,1274,539,172,162,395,298,736,1924,4103,1219,244,172,413,26,74,183,803,29779,109,1870809,2473,20,2046,233,127,13053,644,1215,56,613,1802,168,1098,2252,302,391,308,40
New York,07-31-2020,415014,32689,73055.0,309270.0,2133.3574865804776,5889237.0,89995.0,7.876601753193867,30273.310886371914,21.68481063289431,310,24,469,211,1575,502,8487,463,8614,1565,38,52,1341,516,111,194,372,328,762,2193,4552,1194,262,204,380,32,70,197,986,31477,83,1845664,2577,32,2243,269,136,14267,812,1334,45,622,1847,157,1194,2526,300,481,310,36
New York,08-01-2020,415767,32694,73134.0,309939.0,2137.2282431992785,5971974.0,89995.0,7.863538953307983,30698.6160528656,21.645537043584508,295,18,323,232,1306,506,9074,567,5473,1365,25,52,1303,513,94,150,363,273,800,2377,4991,1059,234,153,349,27,88,186,943,30092,85,1815993,2154,26,2268,165,112,14666,845,979,30,488,1511,114,1339,2544,253,371,301,29
New York,08-02-2020,416298,32710,73222.0,310366.0,2139.957820575883,6030935.0,89995.0,7.857352185213478,31001.701950609455,21.617927542289426,304,16,338,234,1418,561,7567,439,5880,1348,20,64,1206,538,132,120,333,276,825,2229,4920,1090,224,167,315,35,120,179,948,25420,71,1763197,2027,25,2117,205,130,13053,802,943,36,506,1505,114,1117,2344,234,368,290,21
New York,08-03-2020,416843,32719,73279.0,310845.0,2142.759364211005,6082774.0,89995.0,7.849238202392748,31268.177584556368,21.589663254510693,318,18,355,167,1398,520,7488,376,5794,1311,24,58,1125,588,171,136,289,243,671,1728,3695,1005,253,125,394,31,104,172,668,28456,75,1871416,2107,40,1810,200,125,11898,635,813,40,500,1471,110,1047,1850,235,331,274,15
New York,08-04-2020,417589,32725,73326.0,311538.0,2146.5941377005474,6153767.0,89995.0,7.836652785394251,31633.113341048458,21.55109449722095,298,20,310,131,1311,424,6007,315,5008,1199,26,55,1076,487,169,148,292,211,536,1446,2994,863,209,127,426,28,65,156,510,22159,55,1695989,1806,33,1661,173,113,10421,501,775,33,456,1316,100,819,1577,228,250,246,22
New York,08-05-2020,418225,32754,73410.0,312061.0,2149.8634620160287,6226435.0,89995.0,7.83166955586108,32006.65934632739,21.518321477673503,371,20,305,177,1423,509,7487,340,5718,1307,37,50,1221,608,200,173,320,245,632,1673,3346,948,252,180,460,24,74,159,626,29745,80,1860047,1990,38,1829,228,94,11813,554,911,29,551,1426,98,1048,1786,209,261,299,32
New York,08-06-2020,418928,32756,73472.0,312700.0,2153.477196282984,6298805.0,89995.0,7.819004697704616,32378.673498389315,21.48221174044227,337,17,342,155,1513,476,8395,415,5976,1370,44,56,1160,585,193,133,358,231,619,1761,3471,1071,255,175,459,31,81,163,581,30770,87,1876917,2194,37,1866,217,138,12402,538,983,27,576,1493,118,1014,2000,205,240,284,42
New York,08-07-2020,419642,32760,73530.0,313352.0,2157.147475467345,6368975.0,89995.0,7.80665424337888,32739.37866697002,21.44566082517956,427,11,308,175,1568,525,8927,465,6098,1451,37,57,1147,601,197,175,391,257,655,1982,3680,1221,225,179,476,31,113,212,702,30546,75,1886618,2303,40,1967,287,129,13278,534,987,24,648,1625,115,1108,2247,223,275,327,27
New York,08-08-2020,420345,32768,73609.0,313968.0,2160.7612097343,6443832.0,89995.0,7.795501314396508,33124.177110812765,21.40979433560528,476,13,329,173,1544,504,9168,579,6111,1493,37,58,1178,627,227,201,456,299,713,2072,4379,1206,278,164,445,38,73,199,775,27591,97,1753170,2268,33,2132,284,158,13551,552,978,24,625,1536,107,1260,2337,219,253,352,29
New York,08-09-2020,420860,32774,73689.0,314397.0,2163.408539958314,6509644.0,89995.0,7.787387729886423,33462.480211206566,21.383595494938934,426,21,272,202,1438,518,8086,532,5783,1434,35,36,1048,542,179,177,431,350,625,1754,3727,1054,309,188,490,45,75,188,603,23865,88,1600692,2156,24,1892,291,125,11049,533,964,28,554,1596,89,995,2122,234,239,298,26
New York,08-10-2020,421336,32781,73736.0,314819.0,2165.8553927478883,6563646.0,89995.0,7.780251390813983,33740.07463209435,21.35943759849621,558,28,334,211,1720,518,7897,473,6249,1521,48,55,1165,624,225,226,493,403,610,1644,3438,1083,305,278,598,45,95,172,571,27503,120,1798338,2213,27,1939,346,141,11414,483,1047,49,619,1840,118,927,2032,257,245,333,21
New York,08-11-2020,422003,32787,73779.0,315437.0,2169.2840709215147,6640705.0,89995.0,7.769376047089713,34136.1923403124,21.32567777954185,557,25,335,190,1697,528,7683,495,5996,1483,31,58,1126,582,189,204,486,352,624,1476,3386,1014,335,296,570,46,75,183,580,28257,98,1824182,2136,24,1833,345,146,11585,479,987,58,614,1934,135,969,1877,257,255,301,18
New York,08-12-2020,422703,32797,73842.0,316064.0,2172.882383847358,6728481.0,89995.0,7.758875617159092,34587.400219425115,21.29036226381171,509,25,352,217,1595,469,7789,461,5986,1403,38,61,1100,581,165,199,483,359,614,1519,3668,1039,286,267,552,39,90,191,652,28628,97,1763516,2149,29,1829,324,108,12091,612,942,45,557,1867,141,945,1845,251,301,336,17
New York,08-13-2020,423440,32805,73907.0,316728.0,2176.6708933135687,6816381.0,89995.0,7.747260532779143,35039.245513970425,21.253306253542405,405,26,419,218,1856,516,8135,514,6315,1418,46,57,1201,561,164,187,445,333,732,1772,4486,1163,320,254,458,42,80,214,801,30361,106,1836839,2067,21,1997,255,128,13437,685,1133,37,665,1846,152,1136,2069,270,363,351,31
New York,08-14-2020,424167,32827,73997.0,317343.0,2180.4079983094102,6901836.0,89995.0,7.73916877079075,35478.522415510466,21.216879200880786,349,31,390,204,2004,546,9041,519,6699,1488,53,77,1154,532,160,127,386,298,878,2096,5030,1266,325,176,388,49,65,172,964,32532,100,1869782,2177,28,2298,180,138,14791,651,1170,45,651,1910,167,1315,2384,275,372,333,28
New York,08-15-2020,424901,32833,74081.0,317987.0,2184.1810864345093,6990504.0,89995.0,7.727211750501883,35934.31557338011,21.18022786484381,349,26,381,177,2128,574,9299,545,6463,1586,59,64,1087,483,141,112,364,310,934,2254,5439,1275,292,185,333,48,76,169,1042,30500,118,1739415,2259,35,2337,163,133,15021,713,1166,43,674,1936,139,1229,2521,274,432,285,22
New York,08-16-2020,425508,32840,74154.0,318514.0,2187.3013377859197,7068196.0,89995.0,7.717833742256316,36333.68718457253,21.15001363076605,321,38,362,161,2033,556,7588,466,6195,1484,54,65,1097,479,138,115,301,264,946,2111,5159,1129,328,189,316,50,77,187,1058,23592,87,1643964,2025,32,2196,157,153,12872,741,1048,56,567,1804,133,1272,2230,282,410,311,20
New York,08-17-2020,425916,32846,74207.0,318863.0,2189.3986401769835,7125087.0,89995.0,7.711849284835508,36626.13235694997,21.129753284685247,357,23,409,125,2198,567,8059,468,6317,1513,58,71,1168,517,141,134,283,271,903,1910,4850,1102,298,176,377,46,71,227,966,29592,75,1795295,1962,32,2021,179,150,12557,721,1103,44,630,1915,165,992,2145,325,389,253,22
New York,08-18-2020,426571,32857,74258.0,319456.0,2192.765633,7191978.0,89995.0,7.702586439,36969.982,21.09730854,338,24,411,149,2351,612,8398,456,6408,1565,61,81,1272,530,155,146,270,308,831,1806,4884,1040,333,172,355,39,83,242,888,31144,97,1887625,2025,42,2038,184,167,13079,740,1078,56,689,2055,149,1052,2102,325,347,287,31
New York,08-19-2020,427202,32865,74328.0,320009.0,2196.009255066463,7272403.0,89995.0,7.693081961226772,37383.40245264093,21.066146694069786,352,21,410,162,2120,553,8246,461,6124,1451,57,80,1176,562,168,143,262,268,803,1682,4667,962,297,149,331,36,64,221,814,29954,114,1778929,1875,33,1897,196,156,12663,675,1085,51,556,1903,163,1043,2052,315,304,254,29
New York,08-20-2020,427803,32861,74406.0,320536.0,2199.0986637356523,7353387.0,89995.0,7.6813393080459935,37799.696415478895,21.036551870837744,332,30,426,151,2238,543,10051,547,6815,1575,66,86,1178,509,161,144,273,277,1067,1899,6688,1158,306,177,295,33,66,241,1119,33758,109,1824711,2067,37,2098,195,163,15452,1028,1093,38,624,2016,170,1329,2287,341,571,262,23
